file_path,task,dropped,reason,final_filename,class_name
d:\Sync-New\greenLab\data\rosetta_code_grouped\Tree-traversal\TreeTraversal.java,Tree-traversal,FALSE,OK,TreeTraversal.java,TreeTraversal
d:\Sync-New\greenLab\data\rosetta_code_grouped\Trigonometric-functions\Trig.java,Trigonometric-functions,FALSE,OK,Trig.java,Trig
d:\Sync-New\greenLab\data\rosetta_code_grouped\Tropical-algebra-overloading\TropicalAlgebra.java,Tropical-algebra-overloading,FALSE,OK,TropicalAlgebra.java,TropicalAlgebra
d:\Sync-New\greenLab\data\rosetta_code_grouped\Truncatable-primes\Main.java,Truncatable-primes,FALSE,OK,Main.java,Main
d:\Sync-New\greenLab\data\rosetta_code_grouped\Truncate-a-file\TruncFile.java,Truncate-a-file,FALSE,OK,TruncFile.java,TruncFile
d:\Sync-New\greenLab\data\rosetta_code_grouped\Truth-table\TruthTable.java,Truth-table,FALSE,OK,TruthTable.java,TruthTable
d:\Sync-New\greenLab\data\rosetta_code_grouped\Twelve-statements\LogicPuzzle.java,Twelve-statements,FALSE,OK,LogicPuzzle.java,LogicPuzzle
d:\Sync-New\greenLab\data\rosetta_code_grouped\Twin-primes\TwinPrimes.java,Twin-primes,FALSE,OK,TwinPrimes.java,TwinPrimes
d:\Sync-New\greenLab\data\rosetta_code_grouped\Two-bullet-roulette\TwoBulletRoulette.java,Two-bullet-roulette,FALSE,OK,TwoBulletRoulette.java,TwoBulletRoulette
d:\Sync-New\greenLab\data\rosetta_code_grouped\Twos-complement\TwosComplement.java,Twos-complement,FALSE,OK,TwosComplement.java,TwosComplement
d:\Sync-New\greenLab\data\rosetta_code_grouped\Ultra-useful-primes\UltraUsefulPrimes.java,Ultra-useful-primes,FALSE,OK,UltraUsefulPrimes.java,UltraUsefulPrimes
d:\Sync-New\greenLab\data\rosetta_code_grouped\Unbias-a-random-generator\Bias.java,Unbias-a-random-generator,FALSE,OK,Bias.java,Bias
d:\Sync-New\greenLab\data\rosetta_code_grouped\Universal-Turing-machine\UTM.java,Universal-Turing-machine,FALSE,OK,UTM.java,UTM
d:\Sync-New\greenLab\data\rosetta_code_grouped\Unix-ls\Ls.java,Unix-ls,FALSE,OK,Ls.java,Ls
d:\Sync-New\greenLab\data\rosetta_code_grouped\Unix-ls\UnixLS.java,Unix-ls,FALSE,OK,UnixLS.java,UnixLS
d:\Sync-New\greenLab\data\rosetta_code_grouped\Unprimeable-numbers\UnprimeableNumbers.java,Unprimeable-numbers,FALSE,OK,UnprimeableNumbers.java,UnprimeableNumbers
d:\Sync-New\greenLab\data\rosetta_code_grouped\UPC\UPC.java,UPC,FALSE,OK,UPC.java,UPC
d:\Sync-New\greenLab\data\rosetta_code_grouped\UTF-8-encode-and-decode\UTF8EncodeDecode.java,UTF-8-encode-and-decode,FALSE,OK,UTF8EncodeDecode.java,UTF8EncodeDecode
d:\Sync-New\greenLab\data\rosetta_code_grouped\Validate-International-Securities-Identification-Number\ISIN.java,Validate-International-Securities-Identification-Number,FALSE,OK,ISIN.java,ISIN
d:\Sync-New\greenLab\data\rosetta_code_grouped\Vampire-number\VampireNumber.java,Vampire-number,FALSE,OK,VampireNumber.java,VampireNumber
d:\Sync-New\greenLab\data\rosetta_code_grouped\Vampire-number\VampireNumbers.java,Vampire-number,FALSE,OK,VampireNumbers.java,VampireNumbers
d:\Sync-New\greenLab\data\rosetta_code_grouped\Van-der-Corput-sequence\VanDerCorput.java,Van-der-Corput-sequence,FALSE,OK,VanDerCorput.java,VanDerCorput
d:\Sync-New\greenLab\data\rosetta_code_grouped\Van-Eck-sequence\VanEckSequence.java,Van-Eck-sequence,FALSE,OK,VanEckSequence.java,VanEckSequence
d:\Sync-New\greenLab\data\rosetta_code_grouped\Variable-declaration-reset\VariableDeclarationReset.java,Variable-declaration-reset,FALSE,OK,VariableDeclarationReset.java,VariableDeclarationReset
d:\Sync-New\greenLab\data\rosetta_code_grouped\Variable-length-quantity\VLQCode.java,Variable-length-quantity,FALSE,OK,VLQCode.java,VLQCode
d:\Sync-New\greenLab\data\rosetta_code_grouped\Variable-size-Get\VariableSize.java,Variable-size-Get,FALSE,OK,VariableSize.java,VariableSize
d:\Sync-New\greenLab\data\rosetta_code_grouped\Variable-size-Set\VariableSizeSet.java,Variable-size-Set,FALSE,OK,VariableSizeSet.java,VariableSizeSet
d:\Sync-New\greenLab\data\rosetta_code_grouped\Vector\Test.java,Vector,FALSE,OK,Test.java,Test
d:\Sync-New\greenLab\data\rosetta_code_grouped\Vector-products\VectorProds.java,Vector-products,FALSE,OK,VectorProds.java,VectorProds
d:\Sync-New\greenLab\data\rosetta_code_grouped\Vector-products\VectorsOp.java,Vector-products,FALSE,OK,VectorsOp.java,VectorsOp
d:\Sync-New\greenLab\data\rosetta_code_grouped\Verhoeff-algorithm\VerhoeffAlgorithm.java,Verhoeff-algorithm,FALSE,OK,VerhoeffAlgorithm.java,VerhoeffAlgorithm
d:\Sync-New\greenLab\data\rosetta_code_grouped\Verify-distribution-uniformity-Chi-squared-test\Test.java,Verify-distribution-uniformity-Chi-squared-test,FALSE,OK,Test.java,Test
d:\Sync-New\greenLab\data\rosetta_code_grouped\Verify-distribution-uniformity-Naive\Test.java,Verify-distribution-uniformity-Naive,FALSE,OK,Test.java,Test
d:\Sync-New\greenLab\data\rosetta_code_grouped\Visualize-a-tree\VisualizeTree.java,Visualize-a-tree,FALSE,OK,VisualizeTree.java,VisualizeTree
d:\Sync-New\greenLab\data\rosetta_code_grouped\Vogels-approximation-method\VogelsApproximationMethod.java,Vogels-approximation-method,FALSE,OK,VogelsApproximationMethod.java,VogelsApproximationMethod
d:\Sync-New\greenLab\data\rosetta_code_grouped\Wagstaff-primes\Main.java,Wagstaff-primes,FALSE,OK,Main.java,Main
d:\Sync-New\greenLab\data\rosetta_code_grouped\Walk-a-directory-Recursively\MainEntry.java,Walk-a-directory-Recursively,FALSE,OK,MainEntry.java,MainEntry
d:\Sync-New\greenLab\data\rosetta_code_grouped\Walk-a-directory-Recursively\WalkTree.java,Walk-a-directory-Recursively,FALSE,OK,WalkTree.java,WalkTree
d:\Sync-New\greenLab\data\rosetta_code_grouped\War-card-game\WarCardGame.java,War-card-game,FALSE,OK,WarCardGame.java,WarCardGame
d:\Sync-New\greenLab\data\rosetta_code_grouped\Wasteful-equidigital-and-frugal-numbers\WastefulEquidigitalAndFrugalNumbers.java,Wasteful-equidigital-and-frugal-numbers,FALSE,OK,WastefulEquidigitalAndFrugalNumbers.java,WastefulEquidigitalAndFrugalNumbers
d:\Sync-New\greenLab\data\rosetta_code_grouped\Water-collected-between-towers\WaterBetweenTowers.java,Water-collected-between-towers,FALSE,OK,WaterBetweenTowers.java,WaterBetweenTowers
d:\Sync-New\greenLab\data\rosetta_code_grouped\Weird-numbers\WeirdNumbers.java,Weird-numbers,FALSE,OK,WeirdNumbers.java,WeirdNumbers
d:\Sync-New\greenLab\data\rosetta_code_grouped\Wieferich-primes\WieferichPrimes.java,Wieferich-primes,FALSE,OK,WieferichPrimes.java,WieferichPrimes
d:\Sync-New\greenLab\data\rosetta_code_grouped\Wilson-primes-of-order-n\WilsonPrimes.java,Wilson-primes-of-order-n,FALSE,OK,WilsonPrimes.java,WilsonPrimes
d:\Sync-New\greenLab\data\rosetta_code_grouped\Word-frequency\WordCount.java,Word-frequency,FALSE,OK,WordCount.java,WordCount
d:\Sync-New\greenLab\data\rosetta_code_grouped\Word-ladder\WordLadder.java,Word-ladder,FALSE,OK,WordLadder.java,WordLadder
d:\Sync-New\greenLab\data\rosetta_code_grouped\Word-wrap\WordWrap.java,Word-wrap,FALSE,OK,WordWrap.java,WordWrap
d:\Sync-New\greenLab\data\rosetta_code_grouped\World-Cup-group-stage\GroupStage.java,World-Cup-group-stage,FALSE,OK,GroupStage.java,GroupStage
d:\Sync-New\greenLab\data\rosetta_code_grouped\Write-entire-file\Test.java,Write-entire-file,FALSE,OK,Test.java,Test
d:\Sync-New\greenLab\data\rosetta_code_grouped\Write-entire-file\WriteEntireFile.java,Write-entire-file,FALSE,OK,WriteEntireFile.java,WriteEntireFile
d:\Sync-New\greenLab\data\rosetta_code_grouped\Write-language-name-in-3D-ASCII\F5.java,Write-language-name-in-3D-ASCII,FALSE,OK,F5.java,F5
d:\Sync-New\greenLab\data\rosetta_code_grouped\XML-DOM-serialization\RDOMSerialization.java,XML-DOM-serialization,FALSE,OK,RDOMSerialization.java,RDOMSerialization
d:\Sync-New\greenLab\data\rosetta_code_grouped\XML-Input\StudentHandler.java,XML-Input,FALSE,OK,StudentHandler.java,StudentHandler
d:\Sync-New\greenLab\data\rosetta_code_grouped\XML-Output\XmlCreation.java,XML-Output,FALSE,OK,XmlCreation.java,XmlCreation
d:\Sync-New\greenLab\data\rosetta_code_grouped\XML-Output\XmlCreationStax.java,XML-Output,FALSE,OK,XmlCreationStax.java,XmlCreationStax
d:\Sync-New\greenLab\data\rosetta_code_grouped\XML-XPath\XMLParser.java,XML-XPath,FALSE,OK,XMLParser.java,XMLParser
d:\Sync-New\greenLab\data\rosetta_code_grouped\Y-combinator\YCombinator.java,Y-combinator,FALSE,OK,YCombinator.java,YCombinator
d:\Sync-New\greenLab\data\rosetta_code_grouped\Yellowstone-sequence\YellowstoneSequence.java,Yellowstone-sequence,FALSE,OK,YellowstoneSequence.java,YellowstoneSequence
d:\Sync-New\greenLab\data\rosetta_code_grouped\Yin-and-yang\YinYang.java,Yin-and-yang,FALSE,OK,YinYang.java,YinYang
d:\Sync-New\greenLab\data\rosetta_code_grouped\Zebra-puzzle\Zebra.java,Zebra-puzzle,FALSE,OK,Zebra.java,Zebra
d:\Sync-New\greenLab\data\rosetta_code_grouped\Zeckendorf-arithmetic\Zeckendorf.java,Zeckendorf-arithmetic,FALSE,OK,Zeckendorf.java,Zeckendorf
d:\Sync-New\greenLab\data\rosetta_code_grouped\Zeckendorf-number-representation\Zeckendorf.java,Zeckendorf-number-representation,FALSE,OK,Zeckendorf.java,Zeckendorf
d:\Sync-New\greenLab\data\rosetta_code_grouped\Zumkeller-numbers\ZumkellerNumbers.java,Zumkeller-numbers,FALSE,OK,ZumkellerNumbers.java,ZumkellerNumbers
